"price","bathrooms","sqft_living","floors","waterfront","condition","grade","age","renovated","basement_percent","living_percent","grupo","categoria_quartos"
394250,2,2620,1,0,3,7,32,0,0,0.259226278816662,"D","3"
240000,2,1300,1,0,4,7,31,0,0,0.26,"D","3"
204000,2.5,1090,2,0,3,7,8,0,0,0.0810770603986909,"D","2"
340000,1,1700,1,0,3,7,59,0,0.276470588235294,0.253051503423638,"D","2"
279000,1.75,1750,1,0,3,7,53,0,0.342857142857143,0.181855970071703,"D","3"
385000,3,2253,2,0,3,7,58,1,0,0.292597402597403,"D","4"
181100,1.75,1850,1,0,3,7,60,0,0,0.246666666666667,"D","4"
291850,1.5,1060,1,0,3,7,52,0,0,0.109154566985892,"D","3"
185000,1,900,1,0,4,6,60,0,0,0.1125,"D","2"
147500,1.5,1230,1,0,3,7,55,0,0,0.121481481481481,"D","3"
5e+05,1,1760,1,1,4,7,63,0,0.261363636363636,0.0643933850431728,"D","2"
2e+05,1,830,1,0,3,6,60,0,0,0.10375,"D","2"
250000,2,1470,1,0,3,7,47,0,0,0.198327037236913,"D","4"
237100,1.75,1360,1,0,3,7,52,0,0,0.141622409663647,"D","3"
95000,1,800,1,0,3,7,67,0,0,0.0935672514619883,"D","2"
446000,1,2550,1,0,4,7,56,0,0.368627450980392,0.117647058823529,"D","2"
289950,2.25,1740,1,0,3,7,22,0,0.201149425287356,0.185699039487727,"D","3"
248000,1,1010,1,0,4,6,60,0,0,0.134397870924817,"D","4"
205000,1.5,1420,1,0,3,7,28,0,0.352112676056338,0.284,"D","3"
538250,2.25,2590,2,0,3,8,30,0,0,0.170070260686847,"D","3"
260000,1.75,1830,1,0,2,7,52,0,0.420765027322404,0.34046511627907,"D","4"
520000,0.75,1960,1,1,4,7,91,1,0.326530612244898,0.236800773227015,"D","4"
335000,2.25,2280,1,0,4,7,51,0,0.5,0.304,"D","4"
280000,1,1400,1,0,4,6,59,0,0,0.100178890876565,"D","3"
157000,1,870,1,0,3,6,75,0,0,0.0330471776950543,"D","1"
819000,2.75,3176,2,0,4,9,29,0,0.14168765743073,0.237174221492047,"D","3"
570000,1,720,1,1,4,6,110,0,0,0.0954907161803713,"D","1"
550000,2.75,2330,2,0,3,8,84,1,0.257510729613734,0.48744769874477,"D","3"
421000,2.5,1930,1,0,4,7,42,0,0.253886010362694,0.428412874583796,"D","3"
204750,1,880,1,0,4,7,73,0,0,0.116171617161716,"D","2"
240000,2,1790,1,0,4,7,54,0,0.0670391061452514,0.121851599727706,"D","4"
285000,1.5,1840,1.5,0,4,7,53,0,0,0.228571428571429,"D","5"
295832,1,1410,1,0,5,7,59,0,0.319148936170213,0.2203125,"D","5"
245000,1.5,1450,1,0,4,8,31,0,0,0.231703419622883,"D","2"
361000,1,1100,1.5,0,4,6,92,0,0,0.271873455264459,"D","3"
625000,1.5,1990,1.5,1,4,7,88,0,0,0.332887253261961,"D","3"
310000,2.75,2060,1,0,4,7,27,0,0.364077669902913,0.254320987654321,"D","4"
258000,2,1680,1,0,3,6,66,0,0.476190476190476,0.0840925017519271,"D","3"
310000,1,1520,1,0,3,7,57,0,0.348684210526316,0.233846153846154,"D","3"
325000,1,1060,1,0,4,6,68,0,0,0.185867087497808,"D","2"
195000,1,1080,1,0,4,8,42,0,0,0.276994101051552,"D","2"
418200,2.25,2240,1,0,3,7,35,0,0.46875,0.234751624397401,"D","3"
475000,2,2050,1,0,3,6,59,0,0.302439024390244,0.200980392156863,"D","5"
308130,2.5,2300,1,0,2,7,55,0,0.282608695652174,0.306666666666667,"D","4"
210500,1,1840,1,0,3,7,54,0,0.434782608695652,0.180782078993908,"D","3"
343000,3.5,2473,2,0,5,7,52,0,0,0.26642964878259,"D","5"
149900,1.75,1090,1,0,4,8,33,0,0,0.558974358974359,"D","2"
205000,1.5,1420,1,0,3,7,53,0,0.338028169014085,0.176113109264542,"D","4"
275000,1.5,1610,1,0,3,6,45,0,0.372670807453416,0.232558139534884,"D","4"
196900,1,1270,1,0,3,6,61,0,0,0.169333333333333,"D","3"
375000,2.5,2790,2,0,3,9,9,0,0,0.350678733031674,"D","4"
189650,1.75,1100,1,0,3,6,34,0,0,0.144736842105263,"D","2"
168000,1.5,1220,1.5,0,4,8,38,0,0,0.341928251121076,"D","2"
348000,2.5,2370,1,0,3,8,36,0,0.316455696202532,0.316,"D","3"
152000,1,902,1,0,3,7,49,0,0,0.0862003058103976,"D","3"
249950,1.5,1450,1,0,4,7,54,0,0,0.210909090909091,"D","3"
339000,2,1979,1,0,4,7,59,0,0.32844871147044,0.233648170011806,"D","3"
172500,1,1040,1,0,4,6,60,0,0,0.138666666666667,"D","3"
204000,1,980,1,0,4,6,61,0,0,0.1225,"D","3"
255000,2,1360,1,0,3,8,40,1,0,0.250322105650653,"D","2"
237000,1.75,1270,1,0,4,7,54,0,0,0.149940968122786,"D","3"
257950,1.75,1370,1,0,3,7,27,0,0,0.233868214407648,"D","3"
265000,1.75,1630,1.5,0,4,7,29,0,0,0.271711951991999,"D","3"
575000,3,3690,1,0,3,9,54,0,0.2710027100271,0.0742320304170271,"D","5"
425000,2,1330,1.5,0,3,7,86,1,0,0.144754026991728,"D","4"
269000,2.5,2060,2,0,3,7,11,0,0,0.570953436807095,"D","4"
210000,1.75,1000,1,0,4,8,39,0,0,0.28137310073157,"D","2"
174500,1,1010,1,0,3,7,59,0,0,0.194230769230769,"D","2"
229000,1,1020,1,0,3,7,60,0,0,0.125925925925926,"D","3"
368000,1.75,2120,1,0,4,7,48,0,0.5,0.18694885361552,"D","3"
510000,2.5,2730,2,0,3,8,3,0,0,0.382567264573991,"D","3"
380000,1.75,1320,1,0,4,7,67,0,0.151515151515152,0.0346229508196721,"D","5"
279900,1.75,1580,1,0,4,7,52,0,0.30379746835443,0.193841246472825,"D","3"
385000,2.75,2960,1,0,3,8,35,0,0.202702702702703,0.283145207576047,"D","4"
1350000,3.25,5370,2,0,4,11,24,0,0,0.263390229546792,"D","4"
265500,1,1860,1,0,3,7,57,0,0,0.201626016260163,"D","3"
174950,1,730,1,0,3,6,64,1,0,0.121666666666667,"D","2"
204000,1,1200,1.5,0,3,6,79,0,0,0.096,"D","3"
340000,1.75,1730,1,0,5,6,96,0,0,0.144335057567162,"D","3"
309000,2.25,1980,1,0,4,7,51,0,0.343434343434343,0.22615648201028,"D","3"
392000,2.25,3740,1.5,0,3,8,56,0,0.401069518716578,0.115144238170007,"D","5"
325000,1.75,2300,1,0,4,7,45,0,0.5,0.370967741935484,"D","3"
352500,1.75,1860,1,0,3,7,29,0,0.376344086021505,0.23601065854587,"D","3"
318000,2.25,1410,2,0,3,7,26,0,0,0.158266921091032,"D","3"
510000,2.75,2730,1,0,3,9,18,0,0.362637362637363,0.299604916593503,"D","4"
260000,2.5,2580,1,0,3,7,50,0,0.453488372093023,0.229333333333333,"D","5"
210000,1.75,2180,1,0,3,8,64,0,0.458715596330275,0.0759317311041449,"D","4"
120000,1,1260,1,0,3,6,60,0,0,0.168,"D","3"
246500,1.5,1170,1,0,3,7,55,0,0,0.101474414570685,"D","3"
240415,1.75,1120,1,0,3,7,47,0,0,0.109944046333562,"D","3"
149500,1,1010,1,0,4,7,55,0,0,0.106878306878307,"D","3"
276200,1.75,1370,1,0,4,8,40,0,0,0.304783092324805,"D","2"
307700,2.25,1980,1,0,4,7,52,0,0.363636363636364,0.150776728601889,"D","5"
253000,1,1400,1,0,3,7,46,1,0,0.143589743589744,"D","3"
370000,2.75,2310,1,0,3,7,22,0,0.38961038961039,0.156663275686673,"D","4"
293550,1.75,1250,1,0,4,7,35,0,0.272,0.141402714932127,"D","4"
162950,1,950,1,0,4,8,42,0,0,0.341235632183908,"D","2"
320000,1.5,1310,1.5,0,4,7,89,0,0,0.00954713075925197,"D","4"
525000,3,2600,1.5,0,3,9,25,0,0.273076923076923,0.496372661321115,"D","3"
325250,2.75,2130,1,0,3,7,23,0,0.375586854460094,0.22807581111468,"D","4"
403900,2.5,2050,1,0,4,8,28,0,0.175609756097561,0.230104388820294,"D","4"
217000,1,1110,1,0,3,7,48,0,0,0.112954106034395,"D","3"
284950,1.5,2000,1,0,4,7,53,0,0.415,0.295072292711714,"D","4"
239000,1,1210,1,0,4,7,62,0,0,0.129066666666667,"D","2"
230000,2,1300,1,0,3,7,11,0,0,0.360310421286031,"D","2"
268000,1.75,1680,1,0,3,7,37,0,0.345238095238095,0.168573148705599,"D","4"
735000,3.5,3200,2,0,3,9,1,0,0.21875,0.42077580539119,"D","4"
349900,2.5,2290,2,0,3,8,21,0,0,0.260345611641655,"D","4"
375000,2,1757,1,0,5,7,59,0,0,0.0907072792978833,"D","4"
388000,2.5,2198,2,0,3,8,4,0,0,0.353262616522019,"D","3"
160000,1,1520,1.5,0,3,7,54,0,0,0.208276240065771,"D","4"
255000,1,1580,1,0,3,7,52,0,0.30379746835443,0.192542042407994,"D","3"
425000,2.75,2440,2,0,4,7,57,0,0,0.158968010945338,"D","4"
150000,1,1320,1,0,3,7,55,0,0,0.160583941605839,"D","3"
306500,1,1390,1,0,4,7,65,0,0,0.069541725035021,"D","2"
308000,1.75,1680,1,0,3,8,37,0,0.285714285714286,0.194692316606791,"D","3"
219950,1,1210,1,0,3,6,60,0,0,0.15125,"D","3"
368000,1.75,2590,1,0,4,7,52,0,0.463320463320463,0.275707898658718,"D","5"
275000,2,1540,1,0,4,7,47,0,0,0.147934678194044,"D","3"
202200,1.75,1330,1,0,4,8,35,0,0,0.616025937934229,"D","2"
210000,1.75,1590,2,0,3,7,28,0,0,0.208743599842458,"D","3"
420000,2,2280,1,0,4,8,25,0,0.442982456140351,0.220951642601027,"D","4"
470000,2.5,2680,1,0,4,7,47,0,0.42910447761194,0.332423716199454,"D","4"
397000,2.5,2201,2,0,3,8,9,0,0,0.23066443093691,"D","4"
270000,1.5,1930,1,0,5,7,68,0,0,0.128666666666667,"D","4"
216500,1.75,1390,1,0,4,8,34,0,0,0.310129406514949,"D","2"
212000,2.5,1900,1.5,0,3,7,75,1,0,0.0872359963269054,"D","4"
205950,1,970,1,0,4,6,45,0,0,0.081083340299256,"D","3"
144975,1,900,1,0,3,5,75,0,0,0.12,"D","2"
239900,1.75,1570,1,0,3,7,54,0,0.235668789808917,0.0838227442605446,"D","4"
178500,1,930,1,0,4,8,36,0,0,0.269799825935596,"D","2"
604700,2.75,2750,1,0,3,9,33,0,0.374545454545455,0.183553597650514,"D","4"
210000,1.75,1440,1,0,4,8,36,0,0,0.253521126760563,"D","2"
229500,1,1180,1,0,3,6,66,0,0,0.0536363636363636,"D","1"
230000,1,880,1,0,3,7,36,0,0,0.117333333333333,"D","3"
250000,2,2120,1.5,0,4,7,54,0,0,0.24365015515458,"D","4"
245000,1.5,1850,1.5,0,4,7,54,0,0,0.245130515436597,"D","4"
234000,1,940,1,0,4,5,62,0,0,0.174883720930233,"D","2"
212500,1.5,1270,1,0,4,6,60,0,0,0.178170594837261,"D","3"
230000,1,1300,1,0,4,7,56,0,0,0.0928571428571429,"D","3"
170500,1,1640,1,0,3,7,54,0,0.365853658536585,0.117655498959753,"D","3"
243000,1.75,1790,1,0,3,7,54,0,0.418994413407821,0.149166666666667,"D","3"
235000,2.5,2500,1,0,3,7,35,0,0.48,0.260878639257018,"D","5"
330000,2.5,1990,2,0,3,7,18,0,0,0.199099549774887,"D","3"
279000,1.5,1780,1,0,2,7,54,0,0.303370786516854,0.11125,"D","3"
175000,1,620,1,0,4,5,39,0,0,0.0713874496257916,"D","1"
258000,1,1490,1,0,3,7,45,0,0.248322147651007,0.200403496973773,"D","3"
170000,1,970,1,0,4,6,53,0,0,0.111366245694604,"D","3"
276000,1.5,1820,1,0,4,7,56,0,0.340659340659341,0.208,"D","3"
237000,1.5,960,1,0,3,7,53,0,0,0.12972972972973,"D","3"
205000,1.75,1200,1,0,3,7,56,0,0,0.139033715676051,"D","3"
279000,1.75,2240,2,0,4,7,60,0,0,0.200357781753131,"D",">5"
245000,1.5,1340,1,0,4,7,49,0,0,0.181301583006359,"D","3"
340000,2.75,3527,2,0,3,7,10,0,0,0.489861111111111,"D","4"
2e+05,2,1170,1,0,4,7,58,0,0,0.116406327728584,"D","3"
407000,2.25,2810,1,0,3,7,56,0,0.391459074733096,0.12008547008547,"D","4"
324950,1.5,1643,1,0,4,7,61,0,0,0.112411056376574,"D","2"
251000,2,1300,1,0,4,7,47,0,0,0.154761904761905,"D","3"
235000,1,1060,1,0,3,7,56,0,0,0.141843971631206,"D","3"
266750,2.25,1650,2,0,3,7,26,0,0,0.165,"D","3"
279950,1.5,1520,1,0,4,7,24,0,0.236842105263158,0.211111111111111,"D","3"
299900,1.75,1470,1,0,3,7,56,0,0,0.0544444444444444,"D","3"
175000,2.5,1780,2,0,3,7,23,0,0,0.296666666666667,"D","4"
265000,1.75,1090,1,0,5,8,45,0,0,0.333129584352078,"D","2"
95000,1,960,1,0,3,4,97,0,0,0.137142857142857,"D","2"
199000,1,1280,1.5,0,3,7,55,0,0,0.121661439026708,"D","4"
267000,2.5,1580,2,0,3,8,21,0,0,0.128979591836735,"D","3"
262000,1.5,1840,2,0,3,7,50,0,0,0.204240204240204,"D","4"
208000,2.75,1810,1.5,0,3,7,52,0,0,0.208597441512043,"D","4"
235000,1,1240,1,0,2,7,71,0,0,0.0688888888888889,"D","3"
289900,1.75,1899,2,0,3,7,71,1,0,0.167682119205298,"D","3"
770000,3.5,4750,2,0,3,10,2,0,0.294736842105263,0.576876366286131,"D","5"
232000,1,1200,1,0,4,6,56,0,0,0.148827979660176,"D","2"
248000,1,1260,1,0,4,6,61,0,0,0.21,"D","3"
243500,2,1610,1,0,4,7,35,0,0,0.259677419354839,"D","4"
256000,2.5,2050,2,0,3,7,12,0,0,0.35424226715051,"D","4"
279900,3.25,2240,2,0,3,9,26,0,0.3125,0.448,"D","3"
485000,1.75,2200,2,0,3,7,106,1,0,0.285491824552297,"D","3"
756000,2.5,3560,1,0,4,8,67,0,0.536516853932584,0.4290707484633,"A","3"
825000,3.25,3200,2,0,3,9,8,0,0.253125,0.714764351127988,"A","4"
510000,1,680,1,0,3,5,99,0,0.294117647058824,0.103030303030303,"A","1"
377000,1.5,1000,2,0,3,7,8,0,0.07,0.799360511590727,"A","2"
535000,2.5,1850,2.5,0,3,9,9,0,0.0324324324324324,1.23415610406938,"A","3"
450000,1.75,1520,1,0,3,6,65,0,0,0.28952380952381,"A","4"
617000,2.5,1880,2,0,4,7,67,1,0,0.341818181818182,"A","3"
410000,2,1700,1,0,3,6,70,0,0.476470588235294,0.4,"A","3"
396500,1.5,1360,2,0,3,7,11,0,0.176470588235294,0.913978494623656,"A","3"
872500,2,1990,1,0,3,9,59,1,0.366834170854271,0.331666666666667,"A","4"
499000,3.5,1690,2,0,3,7,6,0,0.195266272189349,1.18016759776536,"A","3"
725000,1.75,2700,1,0,4,8,61,0,0.462962962962963,0.45,"A","4"
419000,1,720,1,0,4,6,71,0,0,0.156794425087108,"A","2"
395000,1,790,1,0,3,6,62,0,0,0.263333333333333,"A","1"
415000,1,880,1,0,3,7,104,1,0,0.275,"A","2"
765000,1.75,2440,1,0,4,8,69,0,0.459016393442623,0.420689655172414,"A","3"
733000,2.5,2210,1,0,3,7,38,0,0.380090497737557,0.441823270691723,"A","4"
1925000,4.5,3950,2,0,3,11,16,0,0.270886075949367,0.643951744375611,"A","3"
1100000,2.5,2910,2,0,3,10,82,0,0.333333333333333,0.327665803400518,"A","4"
510000,1,810,1,0,5,6,73,0,0,0.125,"A","2"
580000,1,1650,1,0,3,7,72,0,0.424242424242424,0.168711656441718,"A","2"
1356920,3.5,4270,2,0,5,10,77,0,0.257611241217799,0.736206896551724,"A","4"
417000,2.5,1300,2,0,3,7,6,0,0.184615384615385,1.48232611174458,"A","3"
580000,1.5,1990,1,0,3,6,70,0,0.281407035175879,0.331666666666667,"A","2"
1400000,2.5,4040,1,0,4,9,63,0,0.5,0.419522326064382,"A","4"
529999,2.5,1710,2,0,5,8,11,0,0.239766081871345,1.02764423076923,"A","3"
475000,1.75,1320,1,0,3,7,59,0,0.181818181818182,0.385964912280702,"A","2"
1400000,2.5,3520,2,0,3,10,86,0,0.107954545454545,0.450415866922585,"A","4"
750000,1.75,1700,1,0,3,8,67,0,0.141176470588235,0.202380952380952,"A","3"
590000,1.75,2180,1,0,3,8,66,0,0.36697247706422,0.356209150326797,"A","3"
540000,1,1690,1.5,0,3,7,108,0,0,0.494585894059116,"A","4"
815000,2,2310,2,0,4,9,89,0,0.324675324675325,0.385,"A","3"
898000,2.25,2470,1,0,4,8,60,0,0.40080971659919,0.32253852180726,"A","2"
415000,1.5,1360,2,0,3,7,70,0,0,0.757660167130919,"A","3"
1385000,3.75,3290,2,0,5,10,76,0,0.334346504559271,0.507716049382716,"A","5"
655000,1.75,1800,1,0,3,7,63,0,0.35,0.352802822422579,"A","3"
1225000,2.25,2020,1,0,4,9,73,0,0.128712871287129,0.348275862068965,"A","4"
685000,2,2340,1,0,5,8,61,0,0.457264957264957,0.39,"A","4"
1054690,3.5,3390,2,0,3,9,0,0,0.230088495575221,0.851972857501885,"A","4"
368000,2,930,1,0,3,7,13,0,0.279569892473118,0.55956678700361,"A","2"
552500,1.75,2040,1,0,3,7,57,0,0.308823529411765,0.353246753246753,"A","3"
830200,2.5,2680,1,0,5,8,64,0,0.462686567164179,0.537074148296593,"A","3"
680000,1,2140,1,0,4,7,69,0,0.5,0.356666666666667,"A","2"
845000,2.75,3160,1.5,0,3,8,81,0,0.335443037974684,0.442391152176956,"A","4"
585000,2.5,1910,2.5,0,3,8,7,0,0.198952879581152,1.27248500999334,"A","3"
950000,3.5,4030,3,0,3,9,22,0,0,0.95952380952381,"A","4"
6e+05,1.75,1560,1,0,5,7,69,0,0.435897435897436,0.4875,"A","2"
524000,1.75,1560,1,0,4,6,70,0,0.5,0.282608695652174,"A","3"
340000,1.75,1010,1,0,3,7,11,0,0.336633663366337,0.691307323750856,"A","2"
549000,2.25,1230,3,0,3,8,1,0,0,0.891304347826087,"A","3"
1289000,2.5,2190,1,0,3,8,58,0,0.292237442922374,0.192206424433913,"A","3"
794154,2,2210,1,0,4,8,60,0,0.452488687782805,0.258298270219729,"A","4"
386000,1.5,1270,2,0,3,7,10,0,0.149606299212598,0.963581183611533,"A","3"
565000,1.75,1330,1,0,4,7,100,1,0.278195488721804,0.221666666666667,"A","2"
385000,3.25,1320,2,0,3,8,6,0,0.212121212121212,0.994724943481537,"A","3"
616000,1.75,1700,1,0,3,8,57,0,0,0.290797126240164,"A","4"
850000,1.75,2450,1,0,5,8,74,0,0.453061224489796,0.284784377542718,"A","3"
650000,2.25,1910,1,0,3,8,60,0,0.319371727748691,0.373046875,"A","4"
577000,1.75,2070,1,0,3,7,68,0,0.391304347826087,0.0893782383419689,"A","2"
719000,1.75,1800,1,0,5,7,68,0,0.5,0.30949105914718,"A","3"
1250000,2.5,2920,1,0,3,10,57,0,0.304794520547945,0.530909090909091,"A","4"
957000,3.25,3160,2,0,3,10,9,0,0.310126582278481,0.632,"A","5"
824000,1,1210,1,0,3,8,14,0,0.355371900826446,0.144047619047619,"A","2"
520000,1.75,1490,2,0,3,10,6,0,0.268456375838926,1.43822393822394,"A","3"
535000,2,1370,1,0,3,7,62,0,0.255474452554745,0.357982754115495,"A","2"
665000,1,1650,1,0,4,8,61,0,0.212121212121212,0.323402587220698,"A","3"
715000,2.25,2060,1,0,5,8,73,0,0.339805825242718,0.364666312621703,"A","4"
735000,2.25,2270,1,0,5,8,60,0,0.409691629955947,0.444923559388475,"A","4"
470000,1,1170,1,0,3,7,63,0,0.256410256410256,0.265909090909091,"A","3"
910000,3.5,3020,2,0,3,9,60,1,0.311258278145695,0.739833414992651,"A","3"
585000,1.75,1480,2,0,4,7,70,0,0.22972972972973,0.308333333333333,"A","3"
442900,1.75,1780,1,0,4,6,71,0,0.5,0.63845050215208,"A","4"
331000,1.75,1080,1,0,3,7,60,1,0.462962962962963,0.826952526799387,"A","3"
465000,1.75,1720,1,0,4,8,71,0,0.476744186046512,0.325757575757576,"A","3"
655000,1.75,1960,1,0,4,7,62,0,0.448979591836735,0.355072463768116,"A","3"
1655000,3.5,3080,2,0,3,10,77,1,0.253246753246753,0.639667705088266,"A","4"
601000,2.5,1740,2,0,3,9,2,0,0.32183908045977,1.39088729016787,"A","3"
420000,1.5,1050,1,0,4,6,64,0,0.238095238095238,0.158730158730159,"A","3"
850000,1.75,1590,1.5,0,3,9,87,0,0.169811320754717,0.309579439252336,"A","2"
529000,1,1210,1,0,3,6,65,0,0.256198347107438,0.157819225251076,"A","2"
1030000,3.5,2730,1,0,5,9,67,0,0.391941391941392,0.48689138576779,"A","4"
7e+05,1.75,1500,1,0,5,7,75,0,0.433333333333333,0.25,"A","3"
1099500,2,2580,1,0,5,9,64,0,0.496124031007752,0.43,"A","4"
619790,1.75,1040,1,0,4,7,70,0,0.230769230769231,0.204041593093977,"A","3"
1340000,3,2960,2,0,3,10,77,1,0.175675675675676,0.538181818181818,"A","3"
578000,1.5,1660,1.5,0,3,7,78,0,0,0.276666666666667,"A","3"
650000,2,2300,1,0,4,8,76,0,0.5,0.46,"A","3"
1350000,2.5,2390,1,0,3,9,62,0,0.288702928870293,0.434545454545455,"A","3"
630000,2,1770,2,0,5,7,103,1,0,0.295,"A","4"
672500,1.75,1580,1,0,4,8,68,0,0.158227848101266,0.274782608695652,"A","3"
827235,1.75,1740,1,0,3,8,66,0,0.137931034482759,0.203271028037383,"A","3"
710000,1,1210,1,0,4,7,72,0,0.173553719008264,0.201666666666667,"A","2"
924000,1.5,2200,1.5,0,3,9,82,0,0,0.44,"A","3"
557800,1.75,1550,1,0,5,7,71,0,0,0.258333333333333,"A","4"
676000,2,1730,2.5,0,4,7,73,0,0,0.25501179245283,"A","3"
650000,2,1870,1,0,4,8,89,0,0.342245989304813,0.551948051948052,"A","3"
1387800,3,2480,2,0,3,10,64,1,0.30241935483871,0.450909090909091,"A","3"
450000,1.75,2130,1,0,3,8,69,0,0.295774647887324,0.324003650745361,"A","2"
640000,2.5,1690,2.5,0,3,8,7,0,0,1.08821635544108,"A","3"
1140000,1.75,3080,1,0,4,9,73,0,0.448051948051948,0.473846153846154,"A","4"
1569500,4.5,5620,3,0,3,11,16,0,0.163701067615658,0.968965517241379,"A","5"
443750,2.25,1460,2,0,3,7,11,0,0.219178082191781,1.50826446280992,"A","3"
1175000,2,2590,2,0,4,10,85,0,0,0.358725761772853,"A","4"
403504,1,1060,1,0,3,6,110,0,0.10377358490566,0.184347826086957,"A","4"
1236300,3.5,3180,2,0,3,10,14,0,0.238993710691824,0.687121866897148,"A","5"
570000,1,1100,1,0,4,7,73,0,0,0.176282051282051,"A","2"
1115000,2.5,3690,1,0,4,10,64,0,0.40650406504065,0.329729246716111,"A","4"
1445000,3.5,3470,2,0,3,11,8,0,0.279538904899135,0.404428904428904,"A","4"
972000,1.75,2010,1,0,5,8,77,0,0.199004975124378,0.319047619047619,"A","4"
395000,3.5,1450,2,0,3,8,7,0,0.2,1.14806017418844,"A","3"
704000,2.25,2490,1,0,4,8,61,0,0.401606425702811,0.357091639179693,"A","4"
547000,2.5,1570,2.5,0,3,9,8,0,0.210191082802548,1.08126721763085,"A","3"
779000,1.5,2740,1,0,4,8,77,0,0.5,0.557817589576547,"A","4"
478000,1.75,1960,1,0,4,7,110,0,0.5,0.326666666666667,"A","2"
575000,1.75,2130,1,0,3,8,60,0,0.450704225352113,0.327692307692308,"A","3"
880000,1.75,2510,1,0,4,9,61,0,0.270916334661355,0.432758620689655,"A","4"
582500,1.5,1159,1,0,3,7,66,0,0,0.241458333333333,"A","2"
830000,3,2020,1,0,3,8,47,1,0.396039603960396,0.336666666666667,"A","4"
951250,3,2710,1,0,3,8,61,0,0.29520295202952,0.329403184635955,"A","5"
1280000,3.5,4340,2,0,3,10,6,0,0.34331797235023,0.789090909090909,"A","4"
779000,1.75,1990,1,0,3,8,73,0,0.331658291457286,0.355357142857143,"A","3"
334000,1,900,2,0,4,7,70,0,0,0.495049504950495,"A","2"
978500,2.25,2060,2,0,3,9,75,0,0.12621359223301,0.290960451977401,"A","3"
585000,1,1450,1,0,3,7,75,0,0.179310344827586,0.269616957976943,"A","3"
405000,1,960,1,0,3,7,71,0,0,0.242424242424242,"A","3"
478000,1,820,1,0,3,7,75,0,0,0.136666666666667,"A","2"
790000,1.75,1790,1,0,3,8,74,0,0.245810055865922,0.29262710478993,"A","3"
405100,1,840,1,0,3,6,67,0,0,0.238500851788756,"A","2"
1810000,2.25,2910,1.5,0,4,9,92,0,0.13745704467354,0.18622808140279,"A","3"
589000,1,1110,1.5,0,5,7,82,0,0,0.185,"A","3"
503500,2.5,1810,2,0,3,7,18,0,0.25414364640884,1.03428571428571,"A","3"
980000,3,3680,1,0,3,10,47,0,0.440217391304348,0.628629996583533,"A","4"
834500,2.25,2780,1,0,4,9,66,0,0.399280575539568,0.463333333333333,"A","3"
784000,2.75,3540,1.5,0,4,8,67,0,0.443502824858757,0.499224368918347,"A","4"
550000,1.75,1740,1,0,3,8,64,0,0.264367816091954,0.238683127572016,"A","2"
487500,2.5,1810,2,0,3,7,18,0,0.25414364640884,0.91046277665996,"A","3"
777000,4,2680,1,0,3,7,52,1,0.485074626865672,0.446666666666667,"A","4"
975000,2.25,2290,2,0,4,9,56,0,0.074235807860262,0.42803738317757,"A","4"
819000,1.75,1850,1.5,0,3,8,101,1,0.108108108108108,0.308333333333333,"A","3"
1070000,1.75,2320,2,0,3,8,75,0,0.120689655172414,0.380952380952381,"A","3"
323000,1,880,2,0,4,7,70,0,0,0.514018691588785,"A","2"
652000,1,1470,1,0,3,8,67,0,0.183673469387755,0.240117608624632,"A","3"
759000,1.5,1980,1,0,4,8,65,0,0.232323232323232,0.341379310344828,"A","3"
525000,1.5,960,1,0,3,7,104,1,0,0.133333333333333,"A","2"
775000,1.75,2320,1,0,3,7,59,0,0.349137931034483,0.414655942806077,"A","4"
785000,2.75,2310,1,0,4,7,75,0,0.341991341991342,0.444230769230769,"A","3"
517500,1,1190,1,0,3,7,71,0,0,0.17,"A","3"
1099880,2.75,3520,2,0,4,10,14,0,0,0.554068943806076,"A","5"
825000,1.75,2330,1.5,0,3,8,78,0,0.107296137339056,0.388333333333333,"A","5"
708000,1,1120,1,0,3,7,77,0,0.151785714285714,0.213333333333333,"A","2"
545000,2,1550,1,0,3,7,60,0,0.393548387096774,0.3875,"A","3"
575000,1,1510,1.5,0,3,8,79,0,0.132450331125828,0.374503968253968,"A","2"
810000,2.75,2820,1.5,0,3,8,88,0,0.230496453900709,0.564,"A","4"
1220000,3.25,3960,2,0,3,10,82,0,0.343434343434343,0.645792563600783,"A","3"
585000,1.75,2500,1,0,3,7,68,0,0.5,0.357142857142857,"A","4"
1400000,2,2020,1.5,0,3,10,77,0,0.113861386138614,0.367272727272727,"A","3"
529500,1,900,1,0,4,6,71,0,0.133333333333333,0.1875,"A","2"
1308000,2.5,3200,1,0,5,8,55,0,0.5,0.406969350120819,"A","5"
1028000,3,2800,1,0,3,9,62,1,0.435714285714286,0.482758620689655,"A","3"
1450000,3,4380,2,0,5,10,62,0,0.182648401826484,0.693037974683544,"A","3"
717500,1,2090,1.5,0,3,8,83,0,0.0956937799043062,0.5225,"A","3"
473000,1,940,1,0,3,6,73,0,0.234042553191489,0.235,"A","2"
1337500,2.5,2900,2,0,3,11,28,0,0,0.137610325519598,"A","4"
855000,2.75,2600,1,0,4,8,54,0,0.5,0.482374768089054,"A","4"
675000,1.75,1710,1,0,4,8,74,0,0.345029239766082,0.289193302891933,"A","3"
819000,3.5,2130,2,0,5,8,106,0,0.28169014084507,0.346341463414634,"A","3"
875000,2,2220,1,0,4,7,67,0,0.45045045045045,0.334287004969131,"A","3"
